CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,Segment,Churn_Risk
16980,255,2,1028.4599834382534,1,3,4,8,Lost Customers,High
16982,61,1,384.0599980354308,3,2,2,7,Lost Customers,Low
16983,13,7,1905.8699923604727,5,5,4,14,Champions,Low
16984,88,2,4459.519968539476,2,3,5,10,Need Attention,Low
16985,17,10,5464.1199644207945,4,5,5,14,Champions,Low
16986,30,2,1873.1999588012723,4,3,4,11,Need Attention,Low
16987,3,7,1616.7999810874464,5,5,4,14,Champions,Low
16988,5,1,126.120001077652,5,2,1,8,Potential Loyalists,Low
16989,7,6,1133.249971747397,5,5,4,14,Champions,Low
16990,219,1,178.999996185303,1,2,1,4,Lost Customers,High
16992,11,5,1614.3099866509435,5,4,4,13,Need Attention,Low
16996,30,6,1456.9599938392637,4,5,4,13,Need Attention,Low
16997,288,3,702.0000171661379,1,4,3,8,Lost Customers,High
16998,150,4,295.00000238418545,2,4,2,8,Lost Customers,Medium
16999,23,2,484.81999301910423,4,3,2,9,Potential Loyalists,Low
17001,1,11,3989.569965332746,5,5,5,15,Champions,Low
17002,86,3,1493.729995250702,2,4,4,10,Need Attention,Low
17004,46,2,1312.1399760842316,3,3,4,10,Need Attention,Low
17006,5,4,781.7799923419951,5,4,3,12,Potential Loyalists,Low
17007,51,6,889.929999172688,3,5,3,11,Need Attention,Low
17010,18,1,195.3599979877472,4,2,1,7,Potential Loyalists,Low
17011,30,1,270.8999998569488,4,2,2,8,Potential Loyalists,Low
17014,8,3,583.4299983680248,5,4,3,12,Potential Loyalists,Low
17015,29,3,1838.6099835038194,4,4,4,12,Need Attention,Low
17017,3,20,8694.260032087563,5,5,5,15,Champions,Low
17018,41,2,920.0999951362608,3,3,3,9,Need Attention,Low
17019,11,4,1258.0799886584284,5,4,4,13,Potential Loyalists,Low
17022,31,1,70.99999833106988,4,2,1,7,Lost Customers,Low
17024,45,3,95.84999942779541,3,4,1,8,Lost Customers,Low
17025,61,3,357.7699959278108,3,4,2,9,Lost Customers,Low
17026,185,2,154.8300046920776,1,3,1,5,Lost Customers,High
17027,79,6,877.559995353222,2,5,3,10,Need Attention,Low
17029,111,2,715.99998474121,2,3,3,8,Lost Customers,Medium
17030,64,1,146.86999884247794,3,2,1,6,Lost Customers,Low
17031,12,2,380.3499937057491,5,3,2,10,Potential Loyalists,Low
17033,86,3,1030.1399773061282,2,4,4,10,Need Attention,Low
17034,16,3,745.5200006067753,4,4,3,11,Potential Loyalists,Low
17035,246,2,433.5300011634827,1,3,2,6,Lost Customers,High
17037,88,1,1267.3199949264522,2,2,4,8,Lost Customers,Low
17038,30,1,112.3999977111817,4,2,1,7,Potential Loyalists,Low
17040,138,1,449.72999650239933,2,2,2,6,Lost Customers,Medium
17041,27,3,1071.489994347096,4,4,4,12,Need Attention,Low
17042,3,5,1036.5799939632416,5,4,4,13,Potential Loyalists,Low
17043,32,4,1735.1799917817116,4,4,4,12,Need Attention,Low
17044,25,1,948.479999542236,4,2,4,10,Potential Loyalists,Low
17045,113,3,339.4400015473366,2,4,2,8,Lost Customers,Medium
17046,157,1,642.0199960470201,2,2,3,7,Lost Customers,Medium
17047,85,3,1100.8999943733218,2,4,4,10,Need Attention,Low
17048,118,3,925.3499912023543,2,4,3,9,Need Attention,Medium
17049,3,9,5655.029930263756,5,5,5,15,Champions,Low
17050,96,6,3185.6399696469302,2,5,5,12,Need Attention,Medium
17051,194,1,240.8900016546249,1,2,1,4,Lost Customers,High
17052,28,1,399.08999979496,4,2,2,8,Potential Loyalists,Low
17053,131,1,498.47999572753895,2,2,3,7,Lost Customers,Medium
17054,28,5,1356.3299893140797,4,4,4,12,Need Attention,Low
17058,82,3,1179.8899877369404,2,4,4,10,Need Attention,Low
17059,30,5,3080.389964014292,4,4,5,13,Need Attention,Low
17060,266,1,234.23999118804937,1,2,1,4,Lost Customers,High
17061,74,11,5232.2299990654,2,5,5,12,Champions,Low
17062,314,4,533.329999089241,1,4,3,8,Lost Customers,High
17063,21,7,1461.1399862766264,4,5,4,13,Need Attention,Low
17064,59,3,855.4499957561492,3,4,3,10,Need Attention,Low
17068,12,21,4552.139919459816,5,5,5,15,Champions,Low
17069,28,9,2709.6999846100803,4,5,5,14,Champions,Low
17070,114,1,304.23999655246735,2,2,2,6,Lost Customers,Medium
17071,28,9,2429.0299628376956,4,5,5,14,Champions,Low
17073,18,4,1446.089983046055,4,4,4,12,Need Attention,Low
17075,18,4,834.1199945509435,4,4,3,11,Potential Loyalists,Low
17076,36,3,841.0799849033356,3,4,3,10,Need Attention,Low
17078,36,2,378.1999933421611,3,3,2,8,Potential Loyalists,Low
17079,78,1,118.7999954223632,2,2,1,5,Lost Customers,Low
17080,22,2,287.61999607086193,4,3,2,9,Potential Loyalists,Low
17081,25,2,288.9099960029126,4,3,2,9,Potential Loyalists,Low
17082,33,2,2003.8499920368197,3,3,4,10,Need Attention,Low
17083,109,3,1405.780024290085,2,4,4,10,Need Attention,Medium
17084,35,2,2747.9899748563766,3,3,5,11,Need Attention,Low
17085,123,5,1562.3999919891362,2,4,4,10,Need Attention,Medium
17086,7,6,2050.079983353615,5,5,4,14,Champions,Low
17088,28,4,1991.0099840164178,4,4,4,12,Need Attention,Low
17090,4,7,1974.6499781608577,5,5,4,14,Champions,Low
17091,3,9,3827.7599227428404,5,5,5,15,Champions,Low
17092,50,4,1774.0299852490423,3,4,4,11,Need Attention,Low
17094,322,1,301.99999475479115,1,2,2,5,Lost Customers,High
17095,23,3,1324.159980893135,4,4,4,12,Need Attention,Low
17096,15,4,1022.1299855709074,4,4,4,12,Need Attention,Low
17097,2,8,954.4200011640788,5,5,4,14,Champions,Low
17100,18,2,971.7399920225145,4,3,4,11,Potential Loyalists,Low
17101,10,4,1621.7299921512604,5,4,4,13,Need Attention,Low
17102,262,1,25.5,1,2,1,4,Lost Customers,High
17105,159,2,665.7799980044366,2,3,3,8,Lost Customers,Medium
17107,33,6,10797.479969993234,3,5,5,13,Champions,Low
17109,29,6,881.2899984717369,4,5,3,12,Need Attention,Low
17110,165,1,163.29999876022345,2,2,1,5,Lost Customers,Medium
17111,47,1,231.60999947786354,3,2,1,6,Lost Customers,Low
17114,6,8,801.1199925541881,5,5,3,13,Champions,Low
17115,8,3,837.4999811649317,5,4,3,12,Potential Loyalists,Low
17117,288,1,116.20000028610234,1,2,1,4,Lost Customers,High
17118,318,1,157.01999664306626,1,2,1,4,Lost Customers,High
17119,3,2,606.9099936485289,5,3,3,11,Potential Loyalists,Low
17120,233,1,307.4599969387053,1,2,2,5,Lost Customers,High
17122,119,1,138.3200001716614,2,2,1,5,Lost Customers,Medium
17123,162,1,345.2999997138977,2,2,2,6,Lost Customers,Medium
17124,185,1,294.23999330401426,1,2,2,5,Lost Customers,High
17125,50,1,230.50000002980232,3,2,1,6,Lost Customers,Low
17126,152,5,989.4499947279693,2,4,4,10,Need Attention,Medium
17128,335,1,157.0900008678437,1,2,1,4,Lost Customers,High
17131,5,5,2463.169995993376,5,4,5,14,Champions,Low
17133,16,7,4892.24005377293,4,5,5,14,Champions,Low
17134,107,2,413.1999971866608,2,3,2,7,Lost Customers,Medium
17135,16,7,1139.7299863100052,4,5,4,13,Need Attention,Low
17138,276,1,380.49999713897705,1,2,2,5,Lost Customers,High
17139,16,12,10650.769953250883,4,5,5,14,Champions,Low
17140,247,1,454.11999636888464,1,2,2,5,Lost Customers,High
17142,239,1,579.0,1,2,3,6,Lost Customers,High
17144,1,2,984.5699961185453,5,3,4,12,Potential Loyalists,Low
17146,106,3,749.7799961566926,2,4,3,9,Need Attention,Medium
17147,23,4,1714.589995384216,4,4,4,12,Need Attention,Low
17148,52,1,124.87999939918511,3,2,1,6,Lost Customers,Low
17152,195,3,1689.5000052452096,1,4,4,9,Need Attention,High
17153,24,1,213.77999663352944,4,2,1,7,Potential Loyalists,Low
17154,75,1,329.3399991989135,2,2,2,6,Lost Customers,Low
17155,18,2,251.70000505447396,4,3,2,9,Potential Loyalists,Low
17157,8,2,319.00000381469727,5,3,2,10,Potential Loyalists,Low
17158,32,3,1266.9699985682964,4,4,4,12,Need Attention,Low
17159,22,3,1538.879991739988,4,4,4,12,Need Attention,Low
17160,31,6,3518.029973715542,4,5,5,14,Need Attention,Low
17162,29,10,1715.4599783122542,4,5,4,13,Champions,Low
17163,22,2,293.0999965667724,4,3,2,9,Potential Loyalists,Low
17164,33,7,2467.349997282028,3,5,5,13,Need Attention,Low
17165,284,1,158.6800000667573,1,2,1,4,Lost Customers,High
17166,39,2,206.34000015258795,3,3,1,7,Potential Loyalists,Low
17169,58,2,835.7799940109253,3,3,3,9,Need Attention,Low
17171,289,1,224.90999794006345,1,2,1,4,Lost Customers,High
17172,79,1,317.759997367859,2,2,2,6,Lost Customers,Low
17173,5,8,3766.599967956542,5,5,5,15,Champions,Low
17174,218,1,59.9000000953675,1,2,1,4,Lost Customers,High
17175,44,4,1443.6899998188019,3,4,4,11,Need Attention,Low
17176,202,1,306.129997164011,1,2,2,5,Lost Customers,High
17179,178,3,711.7900009751318,2,4,3,9,Need Attention,Medium
17180,56,4,783.9699965119364,3,4,3,10,Need Attention,Low
17181,57,2,239.91999661922466,3,3,1,7,Lost Customers,Low
17183,8,6,3347.310002684593,5,5,5,15,Champions,Low
17186,47,2,144.0000057220458,3,3,1,7,Lost Customers,Low
17187,227,1,203.9499980509283,1,2,1,4,Lost Customers,High
17188,11,7,2474.2299704253664,5,5,5,15,Champions,Low
17189,106,2,383.7499969899653,2,3,2,7,Lost Customers,Medium
17190,59,2,444.7400014102459,3,3,2,8,Lost Customers,Low
17191,28,7,2093.6799954771996,4,5,5,14,Need Attention,Low
17193,36,7,1699.2999970912942,3,5,4,12,Need Attention,Low
17194,274,2,262.62000185251236,1,3,2,6,Lost Customers,High
17197,30,1,1013.0099925994876,4,2,4,10,Potential Loyalists,Low
17198,24,3,692.2199955284594,4,4,3,11,Potential Loyalists,Low
17201,54,1,289.78000146150595,3,2,2,7,Lost Customers,Low
17203,36,6,3560.0799644291405,3,5,5,13,Need Attention,Low
17204,175,4,1564.5600032806399,2,4,4,10,Need Attention,Medium
17205,54,1,384.0799995660783,3,2,2,7,Lost Customers,Low
17206,53,1,204.23999977111828,3,2,1,6,Lost Customers,Low
17211,27,8,2317.219975501299,4,5,5,14,Champions,Low
17212,253,1,226.84999734163276,1,2,1,4,Lost Customers,High
17213,40,7,2781.2299785912037,3,5,5,13,Need Attention,Low
17214,60,6,1059.1199893057346,3,5,4,12,Need Attention,Low
17217,234,1,113.49999755620964,1,2,1,4,Lost Customers,High
17218,4,10,1951.9699830412872,5,5,4,14,Champions,Low
17219,32,1,114.22999888658526,4,2,1,7,Lost Customers,Low
17220,24,14,3187.549979269505,4,5,5,14,Champions,Low
17221,7,2,334.4799942336979,5,3,2,10,Potential Loyalists,Low
17222,65,1,328.6500004529953,3,2,2,7,Lost Customers,Low
17223,310,2,416.8899988532067,1,3,2,6,Lost Customers,High
17226,309,1,393.4899998903274,1,2,2,5,Lost Customers,High
17227,19,6,939.3199861943733,4,5,4,13,Need Attention,Low
17228,16,8,1906.0899758338928,4,5,4,13,Champions,Low
17229,96,2,318.75999146699877,2,3,2,7,Lost Customers,Medium
17230,264,8,3638.409984230994,1,5,5,11,Need Attention,High
17231,12,10,3124.7199703007936,5,5,5,15,Champions,Low
17232,3,2,417.76999342441536,5,3,2,10,Potential Loyalists,Low
17233,35,1,190.87999963760382,3,2,1,6,Lost Customers,Low
17234,183,1,149.88999855518335,1,2,1,4,Lost Customers,High
17235,25,2,550.0599975585938,4,3,3,10,Potential Loyalists,Low
17236,13,6,916.1299961805344,5,5,3,13,Need Attention,Low
17237,11,2,314.68999457359314,5,3,2,10,Potential Loyalists,Low
17238,3,17,3719.0999784320597,5,5,5,15,Champions,Low
17239,313,1,382.49999523162836,1,2,2,5,Lost Customers,High
17242,108,2,1135.0400064289568,2,3,4,9,Need Attention,Medium
17243,1,26,8540.049951463938,5,5,5,15,Champions,Low
17244,53,1,954.8999918103216,3,2,4,9,Lost Customers,Low
17245,205,1,171.4499974250793,1,2,1,4,Lost Customers,High
17247,15,1,280.08999809622776,4,2,2,8,Potential Loyalists,Low
17248,120,1,318.6499943137169,2,2,2,6,Lost Customers,Medium
17250,4,2,381.96999916434305,5,3,2,10,Potential Loyalists,Low
17251,363,1,269.8299994468689,1,2,2,5,Lost Customers,High
17252,117,2,348.9099982380868,2,3,2,7,Lost Customers,Medium
17253,18,1,178.2599967122078,4,2,1,7,Potential Loyalists,Low
17254,5,2,271.1899984367191,5,3,2,10,Potential Loyalists,Low
17255,41,2,291.47999492287636,3,3,2,8,Potential Loyalists,Low
17256,107,2,240.00000193715093,2,3,1,6,Lost Customers,Medium
17259,148,2,581.2299941778184,2,3,3,8,Lost Customers,Medium
17262,52,5,1253.3600114583976,3,4,4,11,Need Attention,Low
17263,208,1,63.439999818801894,1,2,1,4,Lost Customers,High
17265,139,2,550.0099944472313,2,3,3,8,Lost Customers,Medium
17266,2,3,296.5799964070321,5,4,2,11,Potential Loyalists,Low
17267,127,2,317.1999981701374,2,3,2,7,Lost Customers,Medium
17268,108,4,763.639991760254,2,4,3,9,Need Attention,Medium
17272,42,4,2148.629971891641,3,4,5,12,Need Attention,Low
17274,35,1,107.81999826431276,3,2,1,6,Lost Customers,Low
17277,228,2,1065.3499900102613,1,3,4,8,Lost Customers,High
17278,241,1,246.0399989187719,1,2,1,4,Lost Customers,High
17279,58,1,187.82999861240387,3,2,1,6,Lost Customers,Low
17282,130,3,1685.4599676132211,2,4,4,10,Need Attention,Medium
17284,60,6,1647.4799894243479,3,5,4,12,Need Attention,Low
17286,22,1,151.36999991536146,4,2,1,7,Potential Loyalists,Low
17287,26,7,1049.060003131628,4,5,4,13,Need Attention,Low
17288,9,7,1417.6299854218962,5,5,4,14,Champions,Low
17289,32,3,931.0199951529503,4,4,3,11,Need Attention,Low
17290,4,2,513.009997487068,5,3,3,11,Potential Loyalists,Low
17291,308,1,550.800006866455,1,2,3,6,Lost Customers,High
17293,8,9,1854.059989392757,5,5,4,14,Champions,Low
17295,29,3,546.9999981820583,4,4,3,11,Potential Loyalists,Low
17297,17,1,128.17999929189682,4,2,1,7,Potential Loyalists,Low
17298,101,2,498.4199920296669,2,3,3,8,Lost Customers,Medium
17299,12,4,656.6099913418298,5,4,3,12,Potential Loyalists,Low
17301,21,1,163.23999848961836,4,2,1,7,Potential Loyalists,Low
17302,15,5,1135.6300000548363,4,4,4,12,Need Attention,Low
17303,361,1,250.04000043869033,1,2,2,5,Lost Customers,High
17306,11,19,8631.309833407402,5,5,5,15,Champions,Low
17309,95,1,82.74999964237213,2,2,1,5,Lost Customers,Medium
17311,78,2,1384.8499984741213,2,3,4,9,Need Attention,Low
17312,139,3,644.2999904155726,2,4,3,9,Need Attention,Medium
17313,31,1,2328.839971780776,4,2,5,11,Need Attention,Low
17314,25,8,2527.9199839830394,4,5,5,14,Champions,Low
17315,2,38,6281.229950182142,5,5,5,15,Champions,Low
17317,46,3,2600.3399705886854,3,4,5,12,Need Attention,Low
17320,100,3,1200.6199825406075,2,4,4,10,Need Attention,Medium
17321,8,2,657.159994661808,5,3,3,11,Potential Loyalists,Low
17323,15,7,906.5199961662292,4,5,3,12,Need Attention,Low
17324,18,4,986.4800147414215,4,4,4,12,Need Attention,Low
17325,280,1,96.7999992370605,1,2,1,4,Lost Customers,High
17329,14,2,523.1099927425382,4,3,3,10,Potential Loyalists,Low
17330,23,2,363.89999198913563,4,3,2,9,Potential Loyalists,Low
17331,124,1,175.199996948242,2,2,1,5,Lost Customers,Medium
17333,86,1,494.2499892711639,2,2,3,7,Lost Customers,Low
17334,302,2,307.01999196410173,1,3,2,6,Lost Customers,High
17337,151,4,1981.0599938929088,2,4,4,10,Need Attention,Medium
17338,17,8,6493.539951339365,4,5,5,14,Champions,Low
17339,94,2,243.36000108718878,2,3,1,6,Lost Customers,Medium
17340,30,11,12353.289894491434,4,5,5,14,Champions,Low
17341,157,3,682.2899969518187,2,4,3,9,Need Attention,Medium
17343,355,1,193.63999885320663,1,2,1,4,Lost Customers,High
17344,46,1,157.61999908089635,3,2,1,6,Lost Customers,Low
17345,15,4,519.6899986863137,4,4,3,11,Potential Loyalists,Low
17346,4,15,2622.879968844354,5,5,5,15,Champions,Low
17347,86,1,228.959987640381,2,2,1,5,Lost Customers,Low
17348,15,5,1156.599988892675,4,4,4,12,Need Attention,Low
17349,179,1,98.25000044703489,1,2,1,4,Lost Customers,Medium
17350,8,4,1281.319994688034,5,4,4,13,Potential Loyalists,Low
17351,36,3,587.1499952673912,3,4,3,10,Need Attention,Low
17353,129,2,1740.000057220456,2,3,4,9,Need Attention,Medium
17354,51,1,1393.0600115060815,3,2,4,9,Need Attention,Low
17356,312,1,178.2199994325638,1,2,1,4,Lost Customers,High
17357,24,2,384.3899979293344,4,3,2,9,Potential Loyalists,Low
17358,303,2,360.8099991083146,1,3,2,6,Lost Customers,High
17359,11,1,127.85999765992165,5,2,1,8,Potential Loyalists,Low
17360,17,3,568.2399942576886,4,4,3,11,Potential Loyalists,Low
17361,49,3,488.1999962627888,3,4,3,10,Need Attention,Low
17362,239,2,312.22999891638744,1,3,2,6,Lost Customers,High
17364,1,11,4462.679974868894,5,5,5,15,Champions,Low
17365,13,8,4767.359957486391,5,5,5,15,Champions,Low
17367,238,1,167.5500011742115,1,2,1,4,Lost Customers,High
17368,23,8,1878.869973838329,4,5,4,13,Champions,Low
17370,73,4,446.1799970269205,2,4,2,8,Need Attention,Low
17371,17,3,418.39999485015863,4,4,2,10,Potential Loyalists,Low
17372,41,8,1337.179997444153,3,5,4,12,Need Attention,Low
17373,40,4,646.9199975132942,3,4,3,10,Need Attention,Low
17374,219,2,495.7699899673466,1,3,3,7,Lost Customers,High
17375,199,3,400.09999504685425,1,4,2,7,Lost Customers,High
17376,71,2,203.20000076293957,3,3,1,7,Lost Customers,Low
17377,24,20,4058.3199364244942,4,5,5,14,Champions,Low
17379,11,1,389.71999239921564,5,2,2,9,Potential Loyalists,Low
17381,9,29,20275.60974144936,5,5,5,15,Champions,Low
17382,65,1,65.3999977111816,3,2,1,6,Lost Customers,Low
17383,4,1,193.38999816775322,5,2,1,8,Potential Loyalists,Low
17384,19,2,336.3999917507173,4,3,2,9,Potential Loyalists,Low
17385,15,1,256.11000055074686,4,2,2,8,Potential Loyalists,Low
17386,8,6,2686.4200049638744,5,5,5,15,Champions,Low
17387,20,2,746.8099982142446,4,3,3,10,Potential Loyalists,Low
17388,78,4,1259.559943437577,2,4,4,10,Need Attention,Low
17389,1,34,31833.679707407948,5,5,5,15,Champions,Low
17391,164,2,508.79997253418,2,3,3,8,Lost Customers,Medium
17392,307,2,417.269993811846,1,3,2,6,Lost Customers,High
17394,219,1,203.87000584602401,1,2,1,4,Lost Customers,High
17396,39,8,7330.8000268936175,3,5,5,13,Champions,Low
17397,22,2,681.4099971652032,4,3,3,10,Potential Loyalists,Low
17398,115,3,653.3799932003021,2,4,3,9,Need Attention,Medium
17400,126,5,2097.8399817943573,2,4,5,11,Need Attention,Medium
17402,5,13,2633.850011318923,5,5,5,15,Champions,Low
17403,36,1,263.9199975728989,3,2,2,7,Potential Loyalists,Low
17404,4,15,31906.819720625885,5,5,5,15,Champions,Low
17405,1,3,1031.409993231297,5,4,4,13,Potential Loyalists,Low
17406,333,3,2184.4199897646904,1,4,5,10,Need Attention,High
17408,163,1,32.6499996185303,2,2,1,5,Lost Customers,Medium
17409,185,2,771.8499979972837,1,3,3,7,Lost Customers,High
17410,16,5,1214.7199985980985,4,4,4,12,Need Attention,Low
17411,12,3,778.9399976730344,5,4,3,12,Potential Loyalists,Low
17412,3,7,1258.0599890351289,5,5,4,14,Champions,Low
17414,44,2,777.9999864101408,3,3,3,9,Need Attention,Low
17415,80,1,507.84000253677374,2,2,3,7,Lost Customers,Low
17416,30,7,6893.419980913402,4,5,5,14,Champions,Low
17418,42,2,463.45999622344954,3,3,2,8,Potential Loyalists,Low
17419,11,12,4226.569987535477,5,5,5,15,Champions,Low
17420,50,3,598.8299920558924,3,4,3,10,Need Attention,Low
17422,16,6,1979.369988441467,4,5,4,13,Need Attention,Low
17423,46,2,698.4100031852715,3,3,3,9,Need Attention,Low
17425,19,2,759.1699954271311,4,3,3,10,Potential Loyalists,Low
17426,8,6,5037.259972572327,5,5,5,15,Champions,Low
17427,72,1,100.7999992370605,2,2,1,5,Lost Customers,Low
17428,1,28,17256.849943846468,5,5,5,15,Champions,Low
17429,128,3,524.9199945330621,2,4,3,9,Lost Customers,Medium
17430,33,2,265.7599973678588,3,3,2,8,Potential Loyalists,Low
17431,313,1,403.30000281333935,1,2,2,5,Lost Customers,High
17432,18,2,365.7599989771842,4,3,2,9,Potential Loyalists,Low
17433,88,1,303.1599985361099,2,2,2,6,Lost Customers,Low
17434,2,7,2373.819970607757,5,5,5,15,Champions,Low
17436,2,2,216.2999968528747,5,3,1,9,Potential Loyalists,Low
17438,254,1,388.44999718666077,1,2,2,5,Lost Customers,High
17440,157,3,186.42000174522403,2,4,1,7,Lost Customers,Medium
17442,37,6,2248.559987962246,3,5,5,13,Need Attention,Low
17443,220,1,534.239971160889,1,2,3,6,Lost Customers,High
17444,148,3,2940.039972729981,2,4,5,11,Need Attention,Medium
17446,177,2,120.9000020027161,2,3,1,6,Lost Customers,Medium
17447,40,2,541.530001282692,3,3,3,9,Potential Loyalists,Low
17449,2,7,2519.209980487824,5,5,5,15,Champions,Low
17450,8,46,194390.79095315933,5,5,5,15,Champions,Low
17451,1,7,1721.3999971225855,5,5,4,14,Champions,Low
17453,18,2,486.7199932336805,4,3,2,9,Potential Loyalists,Low
17454,192,4,517.5299921929833,1,4,3,8,Need Attention,High
17455,204,1,131.69999909400929,1,2,1,4,Lost Customers,High
17456,365,1,249.86000299453735,1,2,2,5,Lost Customers,High
17457,127,5,1737.6999762058247,2,4,4,10,Need Attention,Medium
17458,15,1,316.5000013113021,4,2,2,8,Potential Loyalists,Low
17459,43,2,657.2999949157237,3,3,3,9,Potential Loyalists,Low
17460,94,6,622.4299923479556,2,5,3,10,Need Attention,Medium
17461,23,3,735.8199900239708,4,4,3,11,Potential Loyalists,Low
17462,60,2,675.6900005340576,3,3,3,9,Need Attention,Low
17463,16,5,1875.8599817454822,4,4,4,12,Need Attention,Low
17464,158,1,289.95999366045,2,2,2,6,Lost Customers,Medium
17466,10,2,763.2799960374828,5,3,3,11,Potential Loyalists,Low
17468,10,2,137.00000047683722,5,3,1,9,Potential Loyalists,Low
17469,16,5,1870.9699625968917,4,4,4,12,Need Attention,Low
17470,45,5,1125.0699908733372,3,4,4,11,Need Attention,Low
17472,191,3,697.5399981141092,1,4,3,8,Need Attention,High
17475,79,1,194.36999997496622,2,2,1,5,Lost Customers,Low
17480,78,1,511.8200027942658,2,2,3,7,Lost Customers,Low
17481,4,4,1255.5899933576584,5,4,4,13,Potential Loyalists,Low
17483,65,3,414.0399967730045,3,4,2,9,Need Attention,Low
17486,261,1,396.86999857425684,1,2,2,5,Lost Customers,High
17489,59,2,376.6399968862536,3,3,2,8,Lost Customers,Low
17490,1,7,2092.31999051571,5,5,5,15,Champions,Low
17491,1,10,3558.869954288006,5,5,5,15,Champions,Low
17492,248,1,374.57000207901,1,2,2,5,Lost Customers,High
17495,8,2,497.5599977970124,5,3,3,11,Potential Loyalists,Low
17496,359,1,271.0499997138978,1,2,2,5,Lost Customers,High
17498,76,1,272.2199966907503,2,2,2,6,Lost Customers,Low
17499,290,1,622.8799957931044,1,2,3,6,Lost Customers,High
17500,17,3,1138.0,4,4,4,12,Potential Loyalists,Low
17501,221,2,288.59999847412104,1,3,2,6,Lost Customers,High
17502,9,4,689.0999999046326,5,4,3,12,Potential Loyalists,Low
17503,3,2,558.959995239973,5,3,3,11,Potential Loyalists,Low
17504,206,9,2997.0299861729136,1,5,5,11,Need Attention,High
17505,162,2,1145.8399933576584,2,3,4,9,Need Attention,Medium
17506,76,1,302.1999959647655,2,2,2,6,Lost Customers,Low
17507,262,2,605.5799966454505,1,3,3,7,Lost Customers,High
17508,281,1,387.31000387668627,1,2,2,5,Lost Customers,High
17509,58,8,6083.639992237089,3,5,5,13,Need Attention,Low
17510,25,1,308.48000013828283,4,2,2,8,Potential Loyalists,Low
17511,3,31,91062.37977567318,5,5,5,15,Champions,Low
17512,29,10,2924.989986419678,4,5,5,14,Champions,Low
17513,72,1,513.2000017166143,2,2,3,7,Lost Customers,Low
17514,128,1,208.64999869465825,2,2,1,5,Lost Customers,Medium
17515,31,4,639.0199942588806,4,4,3,11,Need Attention,Low
17516,15,5,764.8800025582315,4,4,3,11,Potential Loyalists,Low
17517,309,1,153.9400006532669,1,2,1,4,Lost Customers,High
17519,17,6,1844.0199990272524,4,5,4,13,Need Attention,Low
17520,54,1,546.8099967241287,3,2,3,8,Lost Customers,Low
17521,30,3,723.2100044488907,4,4,3,11,Need Attention,Low
17522,2,5,1070.7100017070773,5,4,4,13,Champions,Low
17523,11,4,652.7400076687334,5,4,3,12,Potential Loyalists,Low
17524,361,1,144.9999972581863,1,2,1,4,Lost Customers,High
17525,360,1,422.699996948242,1,2,2,5,Lost Customers,High
17526,5,4,1195.8999837040901,5,4,4,13,Potential Loyalists,Low
17527,54,4,939.3699913322926,3,4,4,11,Need Attention,Low
17528,1,8,3628.49998113513,5,5,5,15,Champions,Low
17530,1,10,2367.119986563921,5,5,5,15,Champions,Low
17531,190,1,296.6999972462656,1,2,2,5,Lost Customers,High
17534,54,1,223.3599955141545,3,2,1,6,Lost Customers,Low
17535,280,1,164.4000010490418,1,2,1,4,Lost Customers,High
17536,177,1,76.5,2,2,1,5,Lost Customers,Medium
17537,30,2,887.6699963212012,4,3,3,10,Potential Loyalists,Low
17538,26,1,98.42000055313109,4,2,1,7,Potential Loyalists,Low
17540,25,2,578.8999941349028,4,3,3,10,Potential Loyalists,Low
17542,270,1,170.74999878555548,1,2,1,4,Lost Customers,High
17545,43,3,642.319994520396,3,4,3,10,Need Attention,Low
17548,234,1,103.2999985218047,1,2,1,4,Lost Customers,High
17549,24,2,148.85999822616577,4,3,1,8,Potential Loyalists,Low
17550,197,3,267.1599977612495,1,4,2,7,Lost Customers,High
17551,359,1,290.33999916911137,1,2,2,5,Lost Customers,High
17552,60,4,930.4099886417389,3,4,3,10,Need Attention,Low
17553,130,1,1487.599990844727,2,2,4,8,Lost Customers,Medium
17554,1,5,1952.44998306036,5,4,4,13,Champions,Low
17555,20,2,480.30999732017506,4,3,2,9,Potential Loyalists,Low
17556,206,1,157.89999976754189,1,2,1,4,Lost Customers,High
17557,14,3,541.4599919021127,4,4,3,11,Potential Loyalists,Low
17560,95,4,854.9499824047086,2,4,3,9,Need Attention,Medium
17561,19,1,165.11999776959422,4,2,1,7,Potential Loyalists,Low
17562,14,7,1122.3799872696395,4,5,4,13,Need Attention,Low
17564,24,3,454.0099931955335,4,4,2,10,Potential Loyalists,Low
17566,8,2,869.7699924111369,5,3,3,11,Potential Loyalists,Low
17567,7,8,4331.479993581773,5,5,5,15,Champions,Low
17569,332,1,344.1399993896483,1,2,2,5,Lost Customers,High
17571,50,4,1425.6699920892715,3,4,4,11,Need Attention,Low
17572,71,4,226.75000405311587,3,4,1,8,Lost Customers,Low
17573,29,3,380.5999989509583,4,4,2,10,Potential Loyalists,Low
17574,243,1,185.6499955654143,1,2,1,4,Lost Customers,High
17576,8,19,3564.8299839496613,5,5,5,15,Champions,Low
17578,218,1,143.4600005149841,1,2,1,4,Lost Customers,High
17579,5,3,448.90000110864634,5,4,2,11,Potential Loyalists,Low
17580,253,3,215.7199974656105,1,4,1,6,Lost Customers,High
17581,1,25,11025.23990306258,5,5,5,15,Champions,Low
